id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess
612,Black,Male,27,0,0,9,21,1,8,Did recid.,Did recid.
613,Caucasian,Male,52,0,0,4,190,1,1,Did recid.,No recid.
616,Black,Male,32,0,0,3,49,1,2,No recid.,No recid.
617,Other,Male,60,0,0,4,28,1,1,No recid.,No recid.
621,Hispanic,Male,23,0,0,1,144,0,3,No recid.,No recid.
622,Caucasian,Female,39,0,0,0,123,0,6,No recid.,Did recid.
623,Caucasian,Male,56,0,0,0,45,0,1,No recid.,No recid.
624,Black,Female,22,0,0,0,280,1,7,No recid.,Did recid.
625,Black,Female,27,0,0,1,417,1,2,Did recid.,No recid.
627,Black,Male,53,0,0,11,28,1,6,No recid.,Did recid.
628,Caucasian,Male,25,0,0,0,128,0,2,Did recid.,No recid.
629,Hispanic,Male,21,0,0,0,45,0,3,No recid.,No recid.
630,Caucasian,Male,22,0,0,0,209,1,3,No recid.,No recid.
633,Caucasian,Female,58,0,0,2,134,0,1,No recid.,No recid.
635,Black,Male,31,0,0,7,21,0,3,Did recid.,No recid.
637,Caucasian,Male,22,0,0,1,163,1,5,Did recid.,Did recid.
638,Black,Male,28,0,0,8,418,1,6,Did recid.,Did recid.
639,Other,Male,42,0,0,1,28,1,1,No recid.,No recid.
640,Black,Male,20,0,0,0,186,1,7,Did recid.,Did recid.
641,Caucasian,Male,29,0,0,0,45,0,6,Did recid.,Did recid.
643,Black,Male,29,0,0,8,28,1,10,No recid.,Did recid.
644,Black,Male,58,0,0,21,28,0,7,Did recid.,Did recid.
645,Black,Male,22,0,0,3,190,1,7,No recid.,Did recid.
646,Hispanic,Male,48,0,0,1,239,0,1,Did recid.,No recid.
647,Caucasian,Male,37,0,0,0,90,1,4,No recid.,No recid.
648,Black,Male,57,0,0,1,175,1,5,Did recid.,Did recid.
649,Caucasian,Male,27,0,0,3,180,0,1,No recid.,No recid.
651,Black,Male,26,0,0,3,65,1,4,No recid.,No recid.
653,Caucasian,Male,24,0,1,3,280,1,8,Did recid.,Did recid.
654,Caucasian,Male,33,0,0,0,21,1,1,No recid.,No recid.
656,Black,Male,29,0,0,2,28,1,6,No recid.,Did recid.
657,Black,Female,24,0,0,3,190,1,10,Did recid.,Did recid.
659,Caucasian,Male,19,0,0,1,169,1,10,Did recid.,Did recid.
660,Caucasian,Male,36,0,0,2,45,0,1,No recid.,No recid.
662,Caucasian,Female,24,0,0,0,280,1,5,No recid.,Did recid.
664,Caucasian,Male,34,0,0,0,133,0,1,No recid.,No recid.
668,Hispanic,Male,25,0,0,2,28,1,5,Did recid.,Did recid.
669,Black,Male,20,1,0,1,28,1,10,Did recid.,Did recid.
673,Hispanic,Male,28,0,0,2,28,0,5,Did recid.,Did recid.
674,Black,Male,24,0,0,1,45,0,2,Did recid.,No recid.
675,Caucasian,Male,61,0,0,4,28,1,1,No recid.,No recid.
678,Black,Female,50,0,0,3,15,1,2,No recid.,No recid.
679,Black,Male,30,0,0,1,45,0,1,No recid.,No recid.
680,Black,Male,38,0,0,5,303,1,3,No recid.,No recid.
681,Caucasian,Male,24,0,0,0,45,0,1,No recid.,No recid.
684,Black,Male,45,0,0,16,28,1,2,No recid.,No recid.
685,Black,Female,46,0,0,2,190,1,10,Did recid.,Did recid.
686,Caucasian,Male,41,0,0,0,45,0,1,Did recid.,No recid.
687,Other,Male,20,0,0,0,306,1,8,Did recid.,Did recid.
688,Black,Male,27,0,0,13,283,0,8,Did recid.,Did recid.
689,Black,Female,51,0,0,16,306,1,8,No recid.,Did recid.
691,Black,Male,26,0,0,1,45,0,6,Did recid.,Did recid.
692,Black,Male,29,0,0,3,309,1,5,Did recid.,Did recid.
693,Caucasian,Male,52,0,0,6,190,1,5,Did recid.,Did recid.
694,Caucasian,Male,28,0,0,1,6,1,4,Did recid.,No recid.
696,Native American,Female,34,0,0,4,28,1,7,Did recid.,Did recid.
697,Black,Male,55,0,0,5,175,1,3,Did recid.,No recid.
700,Black,Male,26,1,1,10,18,1,9,Did recid.,Did recid.
701,Black,Male,28,0,0,5,297,1,10,No recid.,Did recid.
703,Caucasian,Male,63,0,0,2,174,1,1,No recid.,No recid.
704,Black,Male,42,0,0,0,16,1,1,No recid.,No recid.
707,Black,Male,23,1,2,6,129,1,6,No recid.,Did recid.
708,Black,Male,54,0,0,28,306,1,9,Did recid.,Did recid.
709,Black,Male,35,0,0,8,170,1,7,Did recid.,Did recid.
711,Black,Female,24,1,0,6,28,1,9,Did recid.,Did recid.
712,Black,Male,54,0,0,2,45,0,1,No recid.,No recid.
713,Black,Male,58,0,0,12,133,0,6,Did recid.,Did recid.
715,Caucasian,Male,23,0,0,1,337,0,5,Did recid.,Did recid.
716,Black,Male,35,0,0,1,45,0,2,No recid.,No recid.
718,Black,Male,20,0,0,1,183,1,10,Did recid.,Did recid.
720,Caucasian,Male,51,0,0,0,169,1,1,No recid.,No recid.
721,Hispanic,Male,24,0,0,0,248,1,10,No recid.,Did recid.
722,Caucasian,Male,37,0,0,3,306,1,2,No recid.,No recid.
724,Caucasian,Male,47,0,0,3,126,1,1,No recid.,No recid.
726,Caucasian,Male,34,0,0,4,303,1,6,Did recid.,Did recid.
727,Caucasian,Male,56,0,0,0,190,1,1,No recid.,No recid.
728,Hispanic,Male,34,0,0,4,61,1,1,Did recid.,No recid.
729,Caucasian,Male,59,0,0,1,60,1,1,Did recid.,No recid.
730,Asian,Male,35,0,0,0,64,1,6,No recid.,Did recid.
731,Hispanic,Male,58,0,0,1,292,1,1,No recid.,No recid.
732,Hispanic,Male,29,0,0,2,128,0,4,No recid.,No recid.
737,Caucasian,Female,24,0,0,6,253,1,9,Did recid.,Did recid.
738,Caucasian,Male,21,0,0,2,31,0,9,Did recid.,Did recid.
739,Black,Male,26,0,0,2,28,0,9,No recid.,Did recid.
740,Asian,Male,50,0,0,5,129,1,7,Did recid.,Did recid.
743,Black,Male,26,0,0,1,72,1,2,No recid.,No recid.
745,Caucasian,Female,30,0,0,0,128,0,2,No recid.,No recid.
750,Caucasian,Male,29,0,0,6,28,1,9,Did recid.,Did recid.
752,Caucasian,Male,29,0,0,0,45,0,4,Did recid.,No recid.
753,Black,Male,54,0,0,0,45,0,1,No recid.,No recid.
754,Black,Male,29,0,0,4,163,1,4,Did recid.,No recid.
756,Caucasian,Female,59,0,0,0,134,0,1,No recid.,No recid.
757,Black,Male,38,0,0,0,379,1,5,No recid.,Did recid.
758,Hispanic,Female,22,0,0,2,306,1,5,Did recid.,Did recid.
760,Black,Male,29,0,0,4,28,1,7,Did recid.,Did recid.
762,Caucasian,Male,27,0,0,1,240,0,3,Did recid.,No recid.
763,Hispanic,Male,26,0,0,7,15,1,5,Did recid.,Did recid.
764,Hispanic,Male,52,0,0,20,158,1,3,No recid.,No recid.
765,Black,Male,66,0,0,33,90,1,6,Did recid.,Did recid.
769,Caucasian,Male,27,0,0,2,306,1,5,No recid.,Did recid.
770,Caucasian,Male,51,0,0,1,134,0,1,No recid.,No recid.
771,Caucasian,Male,35,0,0,1,28,1,2,No recid.,No recid.
774,Black,Male,26,0,0,1,379,1,7,No recid.,Did recid.
775,Caucasian,Male,52,0,0,4,45,0,3,No recid.,No recid.
779,Black,Female,35,0,0,12,374,0,2,No recid.,No recid.
781,Other,Male,48,0,0,12,16,1,5,No recid.,Did recid.
785,Black,Female,26,0,0,0,45,0,2,No recid.,No recid.
786,Caucasian,Female,48,0,0,0,207,0,1,No recid.,No recid.
787,Hispanic,Male,30,0,0,7,45,0,4,No recid.,No recid.
788,Other,Male,28,0,0,2,45,0,1,No recid.,No recid.
789,Black,Male,33,0,0,2,45,0,3,No recid.,No recid.
790,Black,Female,34,0,0,6,58,1,4,No recid.,No recid.
792,Other,Male,25,0,0,0,283,0,1,No recid.,No recid.
793,Black,Male,59,0,0,10,28,1,7,Did recid.,Did recid.
794,Black,Male,29,0,0,5,253,1,5,Did recid.,Did recid.
796,Caucasian,Male,24,0,0,0,306,1,2,No recid.,No recid.
798,Caucasian,Male,48,0,0,1,6,1,7,Did recid.,Did recid.
800,Black,Male,55,0,0,0,45,0,8,Did recid.,Did recid.
803,Black,Male,52,0,0,4,149,0,5,No recid.,Did recid.
804,Black,Male,20,0,0,0,309,1,4,Did recid.,No recid.
805,Caucasian,Male,25,0,0,4,306,1,4,Did recid.,No recid.
806,Caucasian,Male,24,0,0,0,6,1,2,No recid.,No recid.
807,Caucasian,Male,23,0,0,0,45,0,9,No recid.,Did recid.
808,Caucasian,Male,27,0,1,6,169,1,4,No recid.,No recid.
810,Black,Male,25,0,1,1,45,0,3,Did recid.,No recid.
812,Black,Male,31,0,0,0,400,1,2,No recid.,No recid.
813,Black,Male,25,0,1,6,28,1,4,Did recid.,No recid.
814,Caucasian,Male,32,0,0,1,28,1,1,Did recid.,No recid.
815,Caucasian,Male,21,0,0,0,190,1,3,Did recid.,No recid.
817,Other,Male,37,0,0,1,89,1,1,No recid.,No recid.
818,Caucasian,Male,25,0,0,0,303,1,3,No recid.,No recid.
820,Hispanic,Male,32,1,1,20,28,1,10,No recid.,Did recid.
821,Black,Male,35,0,0,0,190,1,7,No recid.,Did recid.
823,Black,Male,42,0,0,14,126,1,7,Did recid.,Did recid.
825,Caucasian,Male,24,0,0,9,423,0,10,Did recid.,Did recid.
829,Caucasian,Male,22,1,0,6,306,1,10,Did recid.,Did recid.
830,Hispanic,Male,21,0,0,0,190,1,6,Did recid.,Did recid.
831,Caucasian,Male,47,0,0,1,45,0,1,No recid.,No recid.
835,Black,Male,27,0,0,5,10,1,9,Did recid.,Did recid.
836,Hispanic,Male,43,0,0,2,133,0,1,Did recid.,No recid.
837,Caucasian,Male,46,0,0,2,297,1,6,Did recid.,Did recid.
838,Black,Male,44,0,0,1,333,0,3,No recid.,No recid.
840,Black,Male,27,0,0,0,79,1,5,No recid.,Did recid.
841,Caucasian,Male,23,0,0,2,303,1,2,No recid.,No recid.
842,Hispanic,Female,50,0,0,1,406,1,1,No recid.,No recid.
843,Black,Male,42,0,0,8,28,1,5,No recid.,Did recid.
844,Black,Male,58,0,0,6,175,1,6,No recid.,Did recid.
847,Black,Male,26,0,0,3,186,1,6,No recid.,Did recid.
848,Other,Female,48,0,0,0,190,1,1,No recid.,No recid.
849,Black,Male,39,0,0,3,190,1,3,Did recid.,No recid.
850,Black,Male,21,0,2,3,28,1,5,Did recid.,Did recid.
851,Caucasian,Male,63,0,0,1,134,0,1,No recid.,No recid.
852,Black,Male,22,0,1,3,28,1,7,Did recid.,Did recid.
853,Black,Male,50,0,0,3,45,0,3,No recid.,No recid.
855,Black,Male,38,0,0,0,60,1,1,No recid.,No recid.
856,Caucasian,Male,41,0,0,1,358,1,6,No recid.,Did recid.
857,Black,Male,28,8,0,16,21,1,8,Did recid.,Did recid.
858,Black,Female,30,0,0,0,45,0,3,No recid.,No recid.
859,Black,Male,23,0,0,1,7,1,5,No recid.,Did recid.
861,Caucasian,Male,25,0,0,2,28,1,4,Did recid.,No recid.
863,Caucasian,Male,40,0,0,5,229,1,4,No recid.,No recid.
864,Hispanic,Male,24,0,0,8,303,1,8,No recid.,Did recid.
867,Black,Male,27,0,0,5,93,0,4,Did recid.,No recid.
869,Caucasian,Male,44,0,0,11,45,0,3,No recid.,No recid.
870,Black,Female,35,0,0,6,28,1,2,Did recid.,No recid.
871,Caucasian,Male,42,0,0,0,45,0,1,No recid.,No recid.
872,Black,Male,38,0,0,15,126,1,7,No recid.,Did recid.
874,Hispanic,Male,26,0,0,4,303,1,6,No recid.,Did recid.
875,Black,Female,25,0,0,0,337,0,3,No recid.,No recid.
879,Caucasian,Male,24,0,0,1,28,1,4,No recid.,No recid.
880,Hispanic,Male,64,0,0,1,14,1,1,No recid.,No recid.
881,Caucasian,Female,49,0,0,2,128,0,1,Did recid.,No recid.
882,Caucasian,Male,50,0,0,5,129,1,1,Did recid.,No recid.
883,Caucasian,Male,28,0,0,8,28,1,6,Did recid.,Did recid.
884,Caucasian,Male,66,0,0,0,45,0,1,Did recid.,No recid.
886,Caucasian,Female,46,0,0,0,45,0,1,No recid.,No recid.
887,Black,Male,30,0,0,5,129,1,6,Did recid.,Did recid.
888,Caucasian,Female,22,0,0,0,45,0,3,No recid.,No recid.
889,Caucasian,Male,23,0,0,1,28,0,4,No recid.,No recid.
890,Other,Male,30,0,0,0,45,0,6,Did recid.,Did recid.
891,Black,Male,24,1,0,10,28,1,10,Did recid.,Did recid.
893,Hispanic,Male,31,0,0,0,134,0,1,No recid.,No recid.
895,Other,Male,31,0,0,1,28,1,2,No recid.,No recid.
897,Black,Male,21,4,0,4,28,1,7,Did recid.,Did recid.
898,Black,Male,28,0,0,4,28,1,8,No recid.,Did recid.
899,Black,Male,25,0,0,0,122,0,3,No recid.,No recid.
900,Caucasian,Female,21,0,0,0,65,1,7,No recid.,Did recid.
901,Black,Male,27,0,0,0,45,0,2,No recid.,No recid.
904,Hispanic,Male,20,0,0,0,283,0,2,Did recid.,No recid.
905,Hispanic,Male,32,0,0,1,306,1,1,No recid.,No recid.
906,Caucasian,Female,24,0,0,0,65,1,5,No recid.,Did recid.
909,Black,Male,20,1,0,1,28,1,3,No recid.,No recid.
913,Black,Male,31,0,0,3,425,0,8,Did recid.,Did recid.
914,Black,Male,27,0,0,3,45,0,7,Did recid.,Did recid.
915,Black,Male,59,0,0,17,190,1,5,Did recid.,Did recid.
916,Black,Male,40,0,0,0,16,1,2,No recid.,No recid.
917,Black,Male,22,0,0,11,306,1,10,Did recid.,Did recid.
918,Black,Female,38,0,0,1,342,1,1,No recid.,No recid.
919,Hispanic,Male,36,0,0,1,243,0,10,Did recid.,Did recid.
921,Black,Male,30,0,0,1,283,0,7,No recid.,Did recid.
922,Caucasian,Male,27,0,0,6,28,1,6,Did recid.,Did recid.
923,Black,Male,43,0,0,1,45,0,1,No recid.,No recid.
924,Caucasian,Female,59,0,0,0,128,0,1,No recid.,No recid.
925,Caucasian,Male,37,0,0,2,133,0,1,No recid.,No recid.
926,Black,Male,28,0,0,5,169,0,7,Did recid.,Did recid.
927,Caucasian,Male,38,0,0,0,306,1,1,No recid.,No recid.
930,Black,Male,22,0,0,0,35,1,8,Did recid.,Did recid.
932,Hispanic,Male,43,0,0,1,239,0,1,No recid.,No recid.
934,Black,Male,25,0,0,4,188,1,5,Did recid.,Did recid.
935,Caucasian,Male,51,0,0,0,133,0,1,No recid.,No recid.
937,Hispanic,Male,30,0,0,6,306,1,5,Did recid.,Did recid.
943,Caucasian,Male,29,0,0,2,169,0,2,Did recid.,No recid.
944,Black,Male,28,0,0,10,129,1,3,No recid.,No recid.
945,Black,Male,26,0,0,6,283,0,8,No recid.,Did recid.
946,Black,Male,55,0,0,9,28,0,3,Did recid.,No recid.
947,Caucasian,Female,23,0,0,3,253,1,10,No recid.,Did recid.
948,Black,Female,22,0,0,0,155,0,5,No recid.,Did recid.
949,Caucasian,Female,19,0,0,2,306,1,10,Did recid.,Did recid.
951,Black,Male,31,0,0,1,45,0,1,No recid.,No recid.
953,Black,Male,29,0,0,0,133,0,1,No recid.,No recid.
955,Black,Male,61,0,0,15,175,1,6,Did recid.,Did recid.
956,Black,Male,24,0,0,4,306,1,10,Did recid.,Did recid.
958,Hispanic,Male,31,0,0,0,239,0,2,No recid.,No recid.
959,Black,Male,20,0,1,4,28,1,9,Did recid.,Did recid.
960,Caucasian,Male,26,0,0,3,57,1,7,Did recid.,Did recid.
962,Caucasian,Male,27,0,0,5,45,0,9,No recid.,Did recid.
963,Caucasian,Male,25,0,0,1,16,1,5,No recid.,Did recid.
964,Caucasian,Male,23,0,2,3,221,1,5,Did recid.,Did recid.
965,Black,Male,38,0,0,0,169,1,1,No recid.,No recid.
967,Black,Male,27,0,2,18,175,1,9,Did recid.,Did recid.
968,Caucasian,Female,35,0,0,0,336,1,3,Did recid.,No recid.
969,Other,Male,22,0,0,0,186,1,9,No recid.,Did recid.
971,Black,Female,58,0,0,4,248,1,2,Did recid.,No recid.
973,Caucasian,Female,57,0,0,0,122,0,4,Did recid.,No recid.
975,Black,Male,21,0,0,0,417,1,3,No recid.,No recid.
977,Black,Female,22,0,0,0,190,1,8,No recid.,Did recid.
978,Black,Male,30,0,0,0,65,1,2,No recid.,No recid.
979,Caucasian,Male,24,0,0,1,28,1,10,Did recid.,Did recid.
983,Caucasian,Male,22,0,0,2,49,1,4,Did recid.,No recid.
986,Caucasian,Male,29,0,0,3,13,1,4,Did recid.,No recid.
987,Black,Male,30,0,0,8,306,1,8,Did recid.,Did recid.
988,Black,Female,31,0,0,10,129,1,6,No recid.,Did recid.
990,Caucasian,Female,45,0,0,1,172,1,6,No recid.,Did recid.
991,Black,Male,23,0,0,4,28,1,7,No recid.,Did recid.
993,Caucasian,Male,39,0,0,2,163,1,2,Did recid.,No recid.
995,Black,Male,31,0,0,0,306,1,8,Did recid.,Did recid.
996,Black,Male,22,0,0,1,64,1,4,Did recid.,No recid.
997,Black,Female,27,0,0,9,29,1,2,Did recid.,No recid.
998,Black,Male,27,0,0,13,28,1,7,Did recid.,Did recid.
999,Caucasian,Male,38,0,0,1,90,1,1,Did recid.,No recid.
1000,Black,Male,31,0,0,23,268,1,10,Did recid.,Did recid.
1001,Black,Male,47,0,0,20,377,1,9,No recid.,Did recid.
1002,Black,Male,22,0,1,3,28,1,7,No recid.,Did recid.
1003,Black,Male,35,0,0,1,45,0,9,Did recid.,Did recid.
1004,Hispanic,Male,23,0,0,2,283,0,6,Did recid.,Did recid.
1005,Black,Male,65,0,0,2,429,0,2,Did recid.,No recid.
1006,Black,Male,35,0,0,0,151,0,4,No recid.,No recid.
1007,Black,Female,33,0,0,0,186,1,3,No recid.,No recid.
1008,Caucasian,Male,53,0,0,1,45,0,1,No recid.,No recid.
1009,Hispanic,Male,52,0,0,0,129,1,1,No recid.,No recid.
1014,Black,Male,21,0,0,0,231,1,5,No recid.,Did recid.
1015,Black,Male,37,0,0,11,21,1,4,No recid.,No recid.
1016,Other,Male,30,0,0,4,333,0,9,Did recid.,Did recid.
1017,Caucasian,Male,33,0,0,5,28,1,5,No recid.,Did recid.
1018,Black,Male,31,0,0,2,31,0,7,No recid.,Did recid.
1020,Other,Male,54,0,0,0,186,1,1,No recid.,No recid.
1022,Black,Female,31,0,0,0,45,0,1,No recid.,No recid.
1023,Caucasian,Female,59,0,0,2,190,1,3,No recid.,No recid.
1024,Black,Male,27,0,0,0,306,0,2,No recid.,No recid.
1025,Black,Male,36,0,0,0,45,0,7,Did recid.,Did recid.
1026,Black,Male,46,0,0,17,28,1,9,Did recid.,Did recid.
1027,Black,Male,22,0,0,3,28,1,9,No recid.,Did recid.
1030,Caucasian,Female,28,0,0,0,134,0,2,No recid.,No recid.
1031,Caucasian,Female,34,0,0,15,190,1,9,Did recid.,Did recid.
1032,Hispanic,Male,29,0,0,7,129,1,9,Did recid.,Did recid.
1034,Black,Male,23,0,0,2,45,0,10,Did recid.,Did recid.
1036,Black,Male,27,0,0,3,190,1,4,No recid.,No recid.
1037,Asian,Male,21,0,0,0,36,1,6,Did recid.,Did recid.
1038,Caucasian,Male,48,0,0,3,190,1,1,Did recid.,No recid.
1039,Black,Male,30,0,0,15,252,1,9,Did recid.,Did recid.
1041,Black,Female,32,0,0,2,280,1,2,No recid.,No recid.
1043,Black,Male,31,0,0,5,28,1,7,No recid.,Did recid.
1044,Black,Male,36,0,1,4,45,0,5,No recid.,Did recid.
1046,Black,Male,36,0,0,1,45,0,5,No recid.,Did recid.
1048,Black,Male,44,0,0,14,172,1,8,Did recid.,Did recid.
1049,Caucasian,Male,53,0,0,2,109,1,1,No recid.,No recid.
1051,Black,Male,33,0,0,3,127,0,2,Did recid.,No recid.
1054,Black,Male,21,1,0,2,28,1,10,No recid.,Did recid.
1055,Black,Male,33,0,0,4,28,1,8,Did recid.,Did recid.
1056,Caucasian,Male,47,0,0,2,306,1,5,Did recid.,Did recid.
1057,Black,Male,57,0,0,20,306,1,7,Did recid.,Did recid.
1058,Black,Male,28,0,0,2,28,0,4,No recid.,No recid.
1059,Black,Male,24,0,0,1,45,0,6,No recid.,Did recid.
1060,Black,Male,44,0,0,1,404,1,1,No recid.,No recid.
1061,Black,Male,46,0,0,0,190,1,1,No recid.,No recid.
1062,Black,Male,37,0,0,6,74,1,3,No recid.,No recid.
1063,Black,Male,26,0,0,10,28,0,6,Did recid.,Did recid.
1065,Black,Male,27,0,1,10,129,1,8,Did recid.,Did recid.
1066,Caucasian,Male,40,0,0,1,222,1,2,No recid.,No recid.
1068,Caucasian,Female,60,0,0,9,28,1,3,Did recid.,No recid.
1069,Caucasian,Male,53,0,0,1,28,1,1,No recid.,No recid.
1070,Black,Male,26,0,1,8,44,1,6,No recid.,Did recid.
1072,Black,Male,28,0,0,0,172,1,1,No recid.,No recid.
1073,Hispanic,Male,23,0,0,0,128,0,4,No recid.,No recid.
1076,Caucasian,Female,46,0,0,2,190,1,8,No recid.,Did recid.
1077,Black,Male,23,0,0,0,163,1,5,Did recid.,Did recid.
1079,Black,Male,37,0,0,5,21,1,1,Did recid.,No recid.
1081,Black,Male,44,0,0,1,154,0,1,No recid.,No recid.
1082,Black,Male,50,0,0,18,129,1,8,Did recid.,Did recid.
1084,Black,Male,45,0,0,0,128,0,1,No recid.,No recid.
1086,Black,Male,22,0,0,1,28,1,5,No recid.,Did recid.
1087,Caucasian,Male,26,0,0,1,28,1,2,Did recid.,No recid.
1088,Caucasian,Male,62,0,0,0,47,1,1,No recid.,No recid.
1089,Caucasian,Male,34,0,0,0,134,0,1,Did recid.,No recid.
1092,Hispanic,Male,24,0,0,1,64,1,10,No recid.,Did recid.
1093,Caucasian,Male,21,0,0,0,45,0,2,No recid.,No recid.
1094,Caucasian,Male,25,0,0,0,168,1,2,Did recid.,No recid.
1096,Caucasian,Male,68,0,0,0,122,0,1,No recid.,No recid.
1097,Caucasian,Male,41,0,0,2,134,0,2,No recid.,No recid.
1099,Caucasian,Male,21,0,0,1,28,1,3,No recid.,No recid.
1101,Hispanic,Female,37,0,0,1,190,1,3,No recid.,No recid.
1103,Black,Male,22,0,0,0,246,1,8,No recid.,Did recid.
1105,Caucasian,Male,38,0,0,11,28,1,4,Did recid.,No recid.
1106,Caucasian,Male,42,0,0,1,28,1,1,No recid.,No recid.
1107,Caucasian,Male,22,0,1,1,28,1,4,Did recid.,No recid.
1109,Black,Male,45,0,0,0,186,1,4,Did recid.,No recid.
1110,Black,Female,36,0,0,4,229,1,10,Did recid.,Did recid.
1111,Black,Male,48,0,0,2,165,1,6,No recid.,Did recid.
1118,Caucasian,Female,45,0,0,1,28,1,1,No recid.,No recid.
1119,Black,Male,23,0,0,6,190,1,9,Did recid.,Did recid.
1120,Black,Male,24,0,0,0,110,1,8,No recid.,Did recid.
1121,Black,Male,29,0,0,0,190,1,2,No recid.,No recid.
1122,Black,Male,24,0,0,0,49,1,3,No recid.,No recid.
1123,Black,Male,50,0,0,11,222,1,9,No recid.,Did recid.
1125,Black,Male,34,0,1,10,28,1,7,Did recid.,Did recid.
1127,Black,Male,23,0,0,0,190,1,2,No recid.,No recid.
1128,Caucasian,Female,22,0,0,0,208,0,5,No recid.,Did recid.
1129,Other,Male,36,0,0,0,74,1,1,No recid.,No recid.
1130,Caucasian,Male,30,0,0,22,306,1,5,Did recid.,Did recid.
1131,Black,Male,21,0,0,0,113,1,10,Did recid.,Did recid.
1132,Caucasian,Female,53,0,0,0,306,1,1,No recid.,No recid.
1135,Caucasian,Male,24,0,0,1,306,1,3,No recid.,No recid.
1136,Black,Male,25,0,1,7,28,0,5,Did recid.,Did recid.
1138,Black,Female,25,0,0,1,28,0,9,No recid.,Did recid.
1140,Black,Male,71,0,0,8,129,1,1,No recid.,No recid.
1141,Black,Male,39,0,4,10,28,0,9,No recid.,Did recid.
1142,Black,Female,37,0,0,0,306,1,5,No recid.,Did recid.
1143,Black,Male,20,0,0,0,306,1,5,Did recid.,Did recid.
1144,Black,Female,29,0,0,3,306,1,5,No recid.,Did recid.
1145,Black,Male,22,0,0,2,306,1,5,Did recid.,Did recid.
1146,Black,Male,26,0,0,4,16,1,7,Did recid.,Did recid.
1149,Hispanic,Male,35,0,0,5,28,1,7,No recid.,Did recid.
1150,Black,Female,47,0,0,19,306,1,10,Did recid.,Did recid.
1151,Other,Male,21,0,0,1,303,1,4,Did recid.,No recid.
1152,Other,Female,23,0,0,0,45,0,10,No recid.,Did recid.
1153,Caucasian,Female,20,0,0,1,65,1,8,Did recid.,Did recid.
1156,Black,Female,23,0,0,0,190,1,2,No recid.,No recid.
1157,Native American,Male,27,0,0,3,133,0,7,No recid.,Did recid.
1158,Caucasian,Male,55,0,0,18,28,1,2,Did recid.,No recid.
1159,Black,Female,53,0,0,0,172,1,1,No recid.,No recid.
1160,Black,Female,23,0,0,0,10,1,7,No recid.,Did recid.
1162,Black,Male,26,0,0,5,186,1,7,Did recid.,Did recid.
1163,Black,Male,25,0,0,6,65,1,6,No recid.,Did recid.
1165,Other,Male,23,0,0,2,128,0,4,No recid.,No recid.
1166,Black,Male,27,0,0,4,246,1,9,Did recid.,Did recid.
1167,Black,Male,26,0,0,2,45,0,3,No recid.,No recid.
1169,Black,Male,29,0,0,1,374,0,4,No recid.,No recid.
1170,Other,Male,27,0,0,1,15,1,2,Did recid.,No recid.
1171,Hispanic,Male,28,0,0,0,313,1,2,No recid.,No recid.
1172,Black,Male,31,0,0,0,45,0,2,No recid.,No recid.
1173,Black,Male,41,0,0,8,306,1,6,Did recid.,Did recid.
1176,Caucasian,Male,25,0,0,0,133,0,2,No recid.,No recid.
1177,Caucasian,Male,47,0,0,0,206,0,1,No recid.,No recid.
1179,Black,Male,37,0,0,4,129,1,2,No recid.,No recid.
1181,Black,Female,35,0,0,4,15,1,5,No recid.,Did recid.
1186,Caucasian,Male,24,0,0,1,45,0,4,Did recid.,No recid.
1187,Caucasian,Male,21,0,2,2,186,1,9,Did recid.,Did recid.
1191,Caucasian,Male,22,0,0,0,58,1,4,Did recid.,No recid.
1192,Black,Male,57,0,0,11,306,1,6,No recid.,Did recid.
1193,Caucasian,Male,48,0,0,0,190,1,7,No recid.,Did recid.
1194,Other,Male,36,0,0,0,190,1,1,No recid.,No recid.
1195,Black,Female,37,0,0,3,336,1,7,No recid.,Did recid.
1196,Caucasian,Male,31,0,0,0,45,0,1,No recid.,No recid.
1197,Black,Male,22,0,1,1,163,1,9,Did recid.,Did recid.
1198,Caucasian,Male,31,0,0,2,134,0,3,No recid.,No recid.
1200,Black,Male,24,0,0,0,58,1,5,Did recid.,Did recid.
1202,Black,Male,32,0,0,22,28,1,9,Did recid.,Did recid.
1204,Other,Female,23,0,0,0,45,0,4,No recid.,No recid.
1205,Black,Male,63,0,0,0,133,0,1,No recid.,No recid.
1206,Other,Male,30,0,0,0,169,1,1,No recid.,No recid.
1207,Caucasian,Male,26,0,0,2,306,1,5,Did recid.,Did recid.
1208,Caucasian,Male,48,0,0,2,45,0,3,No recid.,No recid.
1209,Caucasian,Male,20,0,0,0,190,1,4,No recid.,No recid.
1212,Black,Female,24,0,0,1,45,0,5,Did recid.,Did recid.
1213,Black,Female,36,0,0,1,374,0,2,No recid.,No recid.
1215,Hispanic,Male,83,0,0,0,45,0,1,No recid.,No recid.
1216,Caucasian,Male,28,0,0,2,246,1,6,No recid.,Did recid.
1217,Black,Male,36,0,0,3,129,1,2,Did recid.,No recid.
1219,Black,Female,33,0,0,0,362,0,2,No recid.,No recid.
1220,Black,Male,39,0,0,0,129,1,3,No recid.,No recid.
1221,Other,Male,29,0,0,3,128,0,7,No recid.,Did recid.
1222,Black,Male,30,0,0,17,28,1,10,Did recid.,Did recid.
1223,Caucasian,Female,19,1,1,1,239,0,6,Did recid.,Did recid.
